DO ID,DO name,asimov genes, menchelab genes, both sets equal?
DOID:223,basilar artery insufficiency,0,0,TRUE
DOID:2231,factor XII deficiency,5,5,TRUE
DOID:2234,focal epilepsy,51,51,TRUE
DOID:2235,prothrombin deficiency,1,1,TRUE
DOID:2236,congenital afibrinogenemia,8,8,TRUE
DOID:2237,hepatitis,58,58,TRUE
DOID:2239,granulomatous hepatitis,0,0,TRUE
DOID:224,transient cerebral ischemia,46,46,TRUE
DOID:2247,spondylosis,1,1,TRUE
DOID:225,syndrome,647,647,TRUE
DOID:2251,hypertrophic elongation of cervix,0,0,TRUE
DOID:2253,cervix disease,0,0,TRUE
DOID:2256,osteochondrodysplasia,257,257,TRUE
DOID:227,ankylosis,1,1,TRUE
DOID:2272,vulvovaginal candidiasis,1,1,TRUE
DOID:2273,vulvovaginitis,0,0,TRUE
DOID:2275,pharyngitis,2,2,TRUE
DOID:2277,gonadal disease,265,265,TRUE
DOID:2280,hidradenitis suppurativa,4,4,TRUE
DOID:2282,hidradenitis,4,4,TRUE
DOID:2283,keratopathy,0,0,TRUE
DOID:2286,capillary lymphangioma,0,0,TRUE
DOID:229,female reproductive system disease,491,491,TRUE
DOID:2297,leptospirosis,0,0,TRUE
DOID:230,lateral sclerosis,6,6,TRUE
DOID:2300,spondylolysis,5,5,TRUE
DOID:2301,atrophy of prostate,0,0,TRUE
DOID:2303,stereotypic movement disorder,40,40,TRUE
DOID:231,motor neuron disease,145,145,TRUE
DOID:2312,nocardiosis,0,0,TRUE
DOID:2314,malt worker's lung,0,0,TRUE
DOID:2316,brain ischemia,100,100,TRUE
DOID:2320,obstructive lung disease,41,41,TRUE
DOID:2321,dyspepsia,0,0,TRUE
DOID:2326,gastroenteritis,51,51,TRUE
DOID:2327,viral gastritis,0,0,TRUE
DOID:2338,mandibular cancer,1,1,TRUE
DOID:2339,Crouzon syndrome,2,2,TRUE
DOID:234,colon adenocarcinoma,0,0,TRUE
DOID:2340,craniosynostosis,159,159,TRUE
DOID:2344,polyclonal hypergammaglobulinemia,0,0,TRUE
DOID:2345,plasma protein metabolism disease,11,11,TRUE
DOID:2346,monoclonal paraproteinemia,0,0,TRUE
DOID:2347,generalized atherosclerosis,0,0,TRUE
DOID:2348,arteriosclerotic cardiovascular disease,75,75,TRUE
DOID:2349,arteriosclerosis,80,80,TRUE
DOID:235,colonic benign neoplasm,149,149,TRUE
DOID:2351,iron metabolism disease,36,36,TRUE
DOID:2352,hemochromatosis,36,36,TRUE
DOID:2354,myelophthisic anemia,0,0,TRUE
DOID:2355,anemia,313,313,TRUE
DOID:2361,macrocytic anemia,177,177,TRUE
DOID:2364,post-thrombotic syndrome,0,0,TRUE
DOID:2365,West Nile encephalitis,1,1,TRUE
DOID:2366,West Nile fever,1,1,TRUE
DOID:2367,neuroaxonal dystrophy,3,3,TRUE
DOID:2368,gangliosidosis,5,5,TRUE
DOID:2373,hereditary elliptocytosis,12,12,TRUE
DOID:2377,multiple sclerosis,36,36,TRUE
DOID:2378,relapsing-remitting multiple sclerosis,1,1,TRUE
DOID:238,pupil disease,0,0,TRUE
DOID:2382,kernicterus,0,0,TRUE
DOID:2383,neonatal jaundice,19,19,TRUE
DOID:2384,Wernicke encephalopathy,1,1,TRUE
DOID:2388,renal artery disease,9,9,TRUE
DOID:2392,glandular cystitis,0,0,TRUE
DOID:2394,ovarian cancer,109,109,TRUE
DOID:240,iris disease,28,30,FALSE
DOID:2401,clitoris cancer,0,0,TRUE
DOID:2409,rhinosporidiosis,0,0,TRUE
DOID:2410,skin granular cell tumor,0,0,TRUE
DOID:2411,granular cell tumor,0,0,TRUE
DOID:2425,cutaneous ganglioneuroma,0,0,TRUE
DOID:2426,gangliocytoma,7,7,TRUE
DOID:2430,skin glomus tumor,0,0,TRUE
DOID:2431,glomus tumor,24,24,TRUE
DOID:2433,epidermal appendage tumor,0,0,TRUE
DOID:2435,skin glomangioma,0,0,TRUE
DOID:2436,glomangioma,0,0,TRUE
DOID:2438,dermis tumor,51,51,TRUE
DOID:2441,frontal sinus squamous cell carcinoma,0,0,TRUE
DOID:2444,hyperpituitarism,19,19,TRUE
DOID:2449,acromegaly,17,17,TRUE
DOID:2450,central retinal vein occlusion,0,0,TRUE
DOID:2451,protein S deficiency,22,22,TRUE
DOID:2452,thrombophilia,63,63,TRUE
DOID:2455,angular blepharoconjunctivitis,0,0,TRUE
DOID:2456,blepharoconjunctivitis,0,0,TRUE
DOID:2457,giant papillary conjunctivitis,0,0,TRUE
DOID:2458,papillary conjunctivitis,0,0,TRUE
DOID:2460,anterior dislocation of lens,0,0,TRUE
DOID:2462,retinal vascular disease,30,30,TRUE
DOID:2468,psychotic disorder,1031,1031,TRUE
DOID:2473,opportunistic mycosis,13,13,TRUE
DOID:2474,vernal conjunctivitis,0,0,TRUE
DOID:2475,chronic conjunctivitis,0,0,TRUE
DOID:2476,hereditary spastic paraplegia,46,46,TRUE
DOID:2477,motor peripheral neuropathy,11,11,TRUE
DOID:2479,central nervous system origin vertigo,33,33,TRUE
DOID:248,trachea leiomyoma,0,0,TRUE
DOID:2481,infantile epileptic encephalopathy,47,47,TRUE
DOID:2485,phosphorus metabolism disease,89,89,TRUE
DOID:2490,congenital nervous system abnormality,115,115,TRUE
DOID:2491,sensory peripheral neuropathy,28,28,TRUE
DOID:2493,gastric antral vascular ectasia,1,1,TRUE
DOID:2494,angiodysplasia,0,0,TRUE
DOID:2495,senile angioma,0,0,TRUE
DOID:2497,enamel erosion,0,0,TRUE
DOID:2498,tooth erosion,0,0,TRUE
DOID:2508,Takayasu's arteritis,9,9,TRUE
DOID:251,alcohol-induced mental disorder,0,0,TRUE
DOID:2510,Kluver-Bucy syndrome,0,0,TRUE
DOID:2512,nevoid basal cell carcinoma syndrome,4,4,TRUE
DOID:2513,basal cell carcinoma,49,49,TRUE
DOID:2516,intracranial cavernous angioma,0,0,TRUE
DOID:2517,intracranial structure hemangioma,0,0,TRUE
DOID:2518,orchitis,12,12,TRUE
DOID:2519,testicular disease,26,26,TRUE
DOID:252,alcoholic psychosis,0,0,TRUE
DOID:2526,prostate adenocarcinoma,0,0,TRUE
DOID:2527,nephrosis,169,169,TRUE
DOID:2529,splenic disease,7,7,TRUE
DOID:2530,splenic abscess,0,0,TRUE
DOID:2531,hematologic cancer,482,483,FALSE
DOID:2533,splenic infarction,7,7,TRUE
DOID:2536,chronic inflammatory demyelinating polyneuritis,0,0,TRUE
DOID:2537,inflammatory and toxic neuropathy,41,41,TRUE
DOID:2538,Landau-Kleffner syndrome,3,3,TRUE
DOID:254,hemangioma of intra-abdominal structure,24,24,TRUE
DOID:2544,extratemporal epilepsy,0,0,TRUE
DOID:2548,reflex epilepsy,0,0,TRUE
DOID:255,hemangioma,48,48,TRUE
DOID:2550,tactile epilepsy,0,0,TRUE
DOID:2555,granulomatous angiitis,1,1,TRUE
DOID:2556,relapsing polychondritis,0,0,TRUE
DOID:2557,chondromalacia,5,5,TRUE
DOID:2559,opiate dependence,59,59,TRUE
DOID:256,hemangioma of spleen,0,0,TRUE
DOID:2560,morphine dependence,53,53,TRUE
DOID:2562,suppurative periapical periodontitis,2,2,TRUE
DOID:2565,macular corneal dystrophy,3,3,TRUE
DOID:2566,corneal dystrophy,17,17,TRUE
DOID:2568,cervicitis,0,0,TRUE
DOID:2569,retinal drusen,3,3,TRUE
DOID:2570,malignant histiocytic disease,0,0,TRUE
DOID:2571,Langerhans-cell histiocytosis,23,23,TRUE
DOID:2575,barbiturate dependence,0,0,TRUE
DOID:2580,rhizomelic chondrodysplasia punctata,4,4,TRUE
DOID:2581,chondrodysplasia punctata,43,43,TRUE
DOID:2582,acatalasia,1,1,TRUE
DOID:2583,agammaglobulinemia,51,51,TRUE
DOID:2590,familial nephrotic syndrome,56,56,TRUE
DOID:2595,glottis cancer,0,0,TRUE
DOID:2596,larynx cancer,4,4,TRUE
DOID:2597,glottis neoplasm,0,0,TRUE
DOID:2598,laryngeal benign neoplasm,2,2,TRUE
DOID:2599,glottis carcinoma,0,0,TRUE
DOID:26,pancreas disease,250,250,TRUE
DOID:260,hepatic flexure cancer,0,0,TRUE
DOID:2600,laryngeal carcinoma,2,2,TRUE
DOID:2601,juxtacortical chondroma,0,0,TRUE
DOID:2602,chondroma,3,3,TRUE
DOID:2609,adenomyoma,0,0,TRUE
DOID:261,transverse colon cancer,0,0,TRUE
DOID:2614,serous surface papilloma,0,0,TRUE
DOID:2615,papilloma,58,58,TRUE
DOID:2616,Wolffian duct adenoma,0,0,TRUE
DOID:262,kidney hemangiopericytoma,0,0,TRUE
DOID:2621,autonomic nervous system neoplasm,53,53,TRUE
DOID:2626,choroid plexus papilloma,2,2,TRUE
DOID:263,kidney cancer,203,203,TRUE
DOID:2632,papillary serous adenocarcinoma,0,0,TRUE
DOID:2634,cystadenoma,0,0,TRUE
DOID:2636,ovarian Brenner tumor,0,0,TRUE
DOID:2639,breast pericanalicular fibroadenoma,0,0,TRUE
DOID:264,hemangiopericytoma,2,2,TRUE
DOID:2640,struma ovarii,0,0,TRUE
DOID:2641,ovarian germ cell monodermal and highly specialized teratoma,0,0,TRUE
DOID:2643,perivascular epithelioid cell tumor,0,0,TRUE
DOID:2645,benign mesothelioma,133,133,TRUE
DOID:2647,parachordoma,0,0,TRUE
DOID:2648,sebaceous adenoma,18,18,TRUE
DOID:2649,chondroblastoma,0,0,TRUE
DOID:265,spleen angiosarcoma,0,0,TRUE
DOID:2653,benign fibrous mesothelioma,0,0,TRUE
DOID:2656,breast intracanalicular fibroadenoma,0,0,TRUE
DOID:2658,dermoid cyst,3,3,TRUE
DOID:2660,cystic teratoma,3,3,TRUE
DOID:2661,myoepithelioma,0,0,TRUE
DOID:2664,sweat gland neoplasm,49,49,TRUE
DOID:2667,benign mesenchymoma,0,0,TRUE
DOID:2668,mesenchymoma,0,0,TRUE
DOID:2669,Pacinian tumor,0,0,TRUE
DOID:2670,transitional papilloma,0,0,TRUE
DOID:2671,transitional cell carcinoma,32,32,TRUE
DOID:2673,cystic nephroma,0,0,TRUE
DOID:2678,adult mesoblastic nephroma,0,0,TRUE
DOID:2679,dysembryoplastic neuroepithelial tumor,0,0,TRUE
DOID:268,liver angiosarcoma,0,0,TRUE
DOID:2682,intracystic papillary adenoma,0,0,TRUE
DOID:2683,adenofibroma,0,0,TRUE
DOID:2685,ossifying fibromyxoid tumor,0,0,TRUE
DOID:2687,skin sarcoma,0,0,TRUE
DOID:2689,lymphangiosarcoma,0,0,TRUE
DOID:2691,myoma,0,0,TRUE
DOID:2696,Leydig cell tumor,3,3,TRUE
DOID:2697,renal adenoma,0,0,TRUE
DOID:2698,nephrogenic adenofibroma,0,0,TRUE
DOID:270,liver sarcoma,0,0,TRUE
DOID:2700,mucinous adenofibroma,0,0,TRUE
DOID:2701,nodular tenosynovitis,0,0,TRUE
DOID:2702,pigmented villonodular synovitis,0,0,TRUE
DOID:2703,synovitis,8,8,TRUE
DOID:2704,malignant giant cell tumor of the tendon sheath,0,0,TRUE
DOID:2705,malignant giant cell tumor,0,0,TRUE
DOID:2706,synovium cancer,5,5,TRUE
DOID:2708,mushroom workers' lung,0,0,TRUE
DOID:271,hemangioma of liver,0,0,TRUE
DOID:2710,sick building syndrome,1,1,TRUE
DOID:2712,phimosis,0,0,TRUE
DOID:2717,Bloom syndrome,2,2,TRUE
DOID:2718,hemopneumothorax,1,1,TRUE
DOID:272,hepatic vascular disease,28,28,TRUE
DOID:2722,acrodermatitis,23,23,TRUE
DOID:2723,dermatitis,387,387,TRUE
DOID:2725,capillary hemangioma,60,60,TRUE
DOID:2729,dyskeratosis congenita,12,12,TRUE
DOID:2730,epidermolysis bullosa,12,12,TRUE
DOID:2731,vesiculobullous skin disease,12,12,TRUE
DOID:2732,Rothmund-Thomson syndrome,50,50,TRUE
DOID:2733,skin atrophy,25,25,TRUE
DOID:2734,keratosis follicularis,13,13,TRUE
DOID:2736,Hajdu-Cheney syndrome,11,11,TRUE
DOID:2738,pseudoxanthoma elasticum,13,13,TRUE
DOID:2739,Gilbert syndrome,3,3,TRUE
DOID:2741,bilirubin metabolic disorder,4,4,TRUE
DOID:2742,auditory system disease,527,527,TRUE
DOID:2743,pyeloureteritis cystica,0,0,TRUE
DOID:2744,pyelitis,21,21,TRUE
DOID:2745,narcissistic personality disorder,7,7,TRUE
DOID:2746,glycogen storage disease V,2,2,TRUE
DOID:2747,glycogen storage disease,32,32,TRUE
DOID:2748,glycogen storage disease III,2,2,TRUE
DOID:2749,glycogen storage disease I,23,23,TRUE
DOID:275,gastric hemangioma,0,0,TRUE
DOID:2750,glycogen storage disease IV,3,3,TRUE
DOID:2751,glycogen storage disease VIII,0,0,TRUE
DOID:2752,glycogen storage disease II,1,1,TRUE
DOID:2754,glycogen storage disease VI,3,3,TRUE
DOID:2755,Mycobacterium avium complex disease,0,0,TRUE
DOID:2762,bone carcinoma,0,0,TRUE
DOID:2763,ethmoid sinus squamous cell carcinoma,0,0,TRUE
DOID:2764,ethmoid sinus adenoid cystic carcinoma,0,0,TRUE
DOID:2766,ethmoid sinus adenocarcinoma,0,0,TRUE
DOID:2768,transient tic disorder,2,2,TRUE
DOID:2769,tic disorder,5,5,TRUE
DOID:277,chorioangioma,24,24,TRUE
DOID:2772,irritant dermatitis,1,1,TRUE
DOID:2773,contact dermatitis,134,134,TRUE
DOID:2775,long bone adamantinoma,0,0,TRUE
DOID:2776,adamantinoma,0,0,TRUE
DOID:2780,rectosigmoid junction neoplasm,0,0,TRUE
DOID:2781,rectosigmoid cancer,0,0,TRUE
DOID:2782,rectosigmoid junction cancer,0,0,TRUE
DOID:2784,lung sarcoma,0,0,TRUE
DOID:2785,Dandy-Walker syndrome,30,30,TRUE
DOID:2786,cerebellar disease,278,278,TRUE
DOID:2789,parasitic protozoa infectious disease,41,41,TRUE
DOID:2790,necatoriasis,0,0,TRUE
DOID:2797,idiopathic interstitial pneumonia,91,91,TRUE
DOID:2799,bronchiolitis obliterans,1,1,TRUE
DOID:28,endocrine system disease,596,596,TRUE
DOID:2800,acute interstitial pneumonia,0,0,TRUE
DOID:2801,nonspecific interstitial pneumonia,0,0,TRUE
DOID:2810,middle lobe syndrome,0,0,TRUE
DOID:2814,malignant neoplasm of acoustic nerve,0,0,TRUE
DOID:2815,cranial nerve malignant neoplasm,0,0,TRUE
DOID:2816,malignant oculomotor nerve tumor,0,0,TRUE
DOID:2817,cranial nerve III tumor,0,0,TRUE
DOID:2825,nose disease,91,91,TRUE
DOID:2828,acalculous cholecystitis,0,0,TRUE
DOID:2832,geotrichosis,0,0,TRUE
DOID:2833,dehydration polycythemia,0,0,TRUE
DOID:2834,acquired polycythemia,12,12,TRUE
DOID:2835,polycythemia due to hypoxia,0,0,TRUE
DOID:2838,stress polycythemia,12,12,TRUE
DOID:2839,erythropoietin polycythemia,12,12,TRUE
DOID:2841,asthma,102,102,TRUE
DOID:2842,Jervell-Lange Nielsen syndrome,2,2,TRUE
DOID:2843,long QT syndrome,17,17,TRUE
DOID:2846,bruxism,3,3,TRUE
DOID:2848,melancholia,568,568,TRUE
DOID:285,hairy cell leukemia,2,2,TRUE
DOID:2855,hyperthyroxinemia,0,0,TRUE
DOID:2856,euthyroid sick syndrome,0,0,TRUE
DOID:2859,hemoglobin C disease,1,1,TRUE
DOID:2860,hemoglobinopathy,8,8,TRUE
DOID:2861,congenital nonspherocytic hemolytic anemia,4,4,TRUE
DOID:2862,glucosephosphate dehydrogenase deficiency,33,33,TRUE
DOID:2870,endometrial adenocarcinoma,0,0,TRUE
DOID:2871,endometrial carcinoma,55,55,TRUE
DOID:2876,laryngeal squamous cell carcinoma,0,0,TRUE
DOID:2877,larynx sarcoma,0,0,TRUE
DOID:2879,nodular degeneration of cornea,0,0,TRUE
DOID:288,endometriosis of uterus,147,147,TRUE
DOID:2883,prostatic adenoma,3,3,TRUE
DOID:2885,benign prostate phyllodes tumor,0,0,TRUE
DOID:2887,prostate leiomyoma,0,0,TRUE
DOID:2889,retrocochlear disease,0,0,TRUE
DOID:289,endometriosis,147,147,TRUE
DOID:2891,thyroid adenoma,77,77,TRUE
DOID:2892,exocervical carcinoma,0,0,TRUE
DOID:2893,cervix carcinoma,0,0,TRUE
DOID:2907,Goldenhar syndrome,24,24,TRUE
DOID:2908,Treacher Collins syndrome,5,5,TRUE
DOID:2913,acute pancreatitis,47,47,TRUE
DOID:2914,immune system disease,492,526,FALSE
DOID:2916,hypersensitivity reaction type IV disease,77,77,TRUE
DOID:2917,cryoglobulinemia,0,0,TRUE
DOID:292,lacrimal system cancer,0,0,TRUE
DOID:2920,membranoproliferative glomerulonephritis,7,7,TRUE
DOID:2921,glomerulonephritis,220,240,FALSE
DOID:2926,Klippel-Trenaunay syndrome,8,8,TRUE
DOID:2929,Newcastle disease,0,0,TRUE
DOID:293,lacrimal gland carcinoma,0,0,TRUE
DOID:2934,aleutian mink disease,0,0,TRUE
DOID:2935,Chediak-Higashi syndrome,4,4,TRUE
DOID:294,lacrimal gland cancer,0,0,TRUE
DOID:2942,bronchiolitis,5,5,TRUE
DOID:2945,severe acute respiratory syndrome,1,1,TRUE
DOID:295,eye carcinoma,0,0,TRUE
DOID:2951,motion sickness,0,0,TRUE
DOID:2952,inner ear disease,442,442,TRUE
DOID:2957,pulmonary tuberculosis,3,3,TRUE
DOID:2959,hyperimmunoglobulin syndrome,6,6,TRUE
DOID:296,mixed lacrimal gland cancer,0,0,TRUE
DOID:2960,photosensitive trichothiodystrophy,6,6,TRUE
DOID:2962,Cockayne syndrome,48,48,TRUE
DOID:2964,periarthritis,11,11,TRUE
DOID:2965,bursitis,11,11,TRUE
DOID:297,pleomorphic adenoma carcinoma,0,0,TRUE
DOID:2972,renal artery obstruction,9,9,TRUE
DOID:2973,kidney cortex necrosis,0,0,TRUE
DOID:2975,cystic kidney disease,35,35,TRUE
DOID:2977,primary hyperoxaluria,9,9,TRUE
DOID:2978,carbohydrate metabolic disorder,114,114,TRUE
DOID:298,lacrimal gland adenocarcinoma,0,0,TRUE
DOID:2981,kidney papillary necrosis,0,0,TRUE
DOID:2982,perinephritis,0,0,TRUE
DOID:2983,anuria,6,6,TRUE
DOID:2986,IgA glomerulonephritis,33,33,TRUE
DOID:2987,familial Mediterranean fever,1,1,TRUE
DOID:2988,antiphospholipid syndrome,0,0,TRUE
DOID:299,adenocarcinoma,170,170,TRUE
DOID:2992,prostate neuroendocrine neoplasm,0,0,TRUE
DOID:2994,germ cell cancer,40,40,TRUE
DOID:2996,mixed germ cell-sex cord neoplasm,0,0,TRUE
DOID:2997,Sertoli-Leydig cell tumor,0,0,TRUE
DOID:2998,testicular cancer,22,22,TRUE
DOID:2999,granulosa cell tumor,1,1,TRUE
DOID:3001,female reproductive endometrioid cancer,0,0,TRUE
DOID:3002,ovary neuroendocrine neoplasm,0,0,TRUE
DOID:3003,nipple neoplasm,0,0,TRUE
DOID:3004,breast myoepithelial neoplasm,0,0,TRUE
DOID:3007,breast ductal carcinoma,13,13,TRUE
DOID:3008,invasive ductal carcinoma,9,9,TRUE
DOID:3009,breast neuroendocrine neoplasm,0,0,TRUE
DOID:3010,lobular neoplasia,0,0,TRUE
DOID:3011,breast granular cell tumor,0,0,TRUE
DOID:3012,Li-Fraumeni syndrome,4,4,TRUE
DOID:3013,intraductal breast neoplasm,0,0,TRUE
DOID:3016,breast malignant phyllodes tumor,5,5,TRUE
DOID:3017,breast sarcoma,0,0,TRUE
DOID:302,substance abuse,457,457,TRUE
DOID:3021,acute kidney failure,6,6,TRUE
DOID:3024,prostatic acinar adenocarcinoma,0,0,TRUE
DOID:3025,acinar cell carcinoma,0,0,TRUE
DOID:3029,colon mucinous adenocarcinoma,0,0,TRUE
DOID:303,substance-related disorder,474,474,TRUE
DOID:3030,mucinous adenocarcinoma,1,1,TRUE
DOID:3033,colon signet ring adenocarcinoma,0,0,TRUE
DOID:3038,submucosal invasive colon adenocarcinoma,0,0,TRUE
DOID:3039,cecum adenocarcinoma,0,0,TRUE
DOID:3042,allergic contact dermatitis,66,66,TRUE
DOID:3044,food allergy,3,3,TRUE
DOID:3047,Wissler's syndrome,0,0,TRUE
DOID:3049,Churg-Strauss syndrome,0,0,TRUE
DOID:305,carcinoma,314,314,TRUE
DOID:3052,Balkan nephropathy,1,1,TRUE
DOID:3055,paratyphoid fever,1,1,TRUE
DOID:3068,glioblastoma multiforme,144,144,TRUE
DOID:3069,astrocytoma,159,159,TRUE
DOID:3070,malignant glioma,167,167,TRUE
DOID:3071,gliosarcoma,82,82,TRUE
DOID:3073,brain glioblastoma multiforme,0,0,TRUE
DOID:3074,giant cell glioblastoma,84,84,TRUE
DOID:3076,adult astrocytic tumour,0,0,TRUE
DOID:3078,grade III astrocytoma,31,31,TRUE
DOID:3079,juvenile astrocytoma,7,7,TRUE
DOID:308,early myoclonic encephalopathy,99,99,TRUE
DOID:3081,cystic lymphangioma,21,21,TRUE
DOID:3082,interstitial lung disease,116,116,TRUE
DOID:3083,chronic obstructive pulmonary disease,37,37,TRUE
DOID:3086,gingival overgrowth,55,55,TRUE
DOID:3087,gingivitis,12,12,TRUE
DOID:3089,granulomatous orchitis,0,0,TRUE
DOID:3093,nervous system cancer,223,223,TRUE
DOID:3095,germ cell and embryonal cancer,20,20,TRUE
DOID:3096,stenosis of lacrimal sac,0,0,TRUE
DOID:3098,small cell sarcoma,0,0,TRUE
DOID:310,MERRF syndrome,3,3,TRUE
DOID:3103,thoracic outlet syndrome,1,1,TRUE
DOID:3107,toxascariasis,0,0,TRUE
DOID:3108,ascaridiasis,0,0,TRUE
DOID:3109,idiopathic CD4-positive T-lymphocytopenia,0,0,TRUE
DOID:3110,papillary cystadenocarcinoma,0,0,TRUE
DOID:3111,cystadenocarcinoma,0,0,TRUE
DOID:3112,papillary adenocarcinoma,35,35,TRUE
DOID:3113,papillary carcinoma,0,0,TRUE
DOID:3114,serous cystadenocarcinoma,0,0,TRUE
DOID:3116,kidney benign neoplasm,6,6,TRUE
DOID:3117,hepatobiliary benign neoplasm,0,0,TRUE
DOID:3118,hepatobiliary disease,427,455,FALSE
DOID:3119,gastrointestinal system cancer,1008,1008,TRUE
DOID:312,tenosynovitis of foot and ankle,0,0,TRUE
DOID:3120,gallbladder papillomatosis,0,0,TRUE
DOID:3121,gallbladder cancer,10,10,TRUE
DOID:3122,gastric outlet obstruction,39,39,TRUE
DOID:3127,proctitis,12,12,TRUE
DOID:3128,anus disease,0,0,TRUE
DOID:3132,porphyria cutanea tarda,4,4,TRUE
DOID:3133,acute porphyria,15,16,FALSE
DOID:3134,facial dermatosis,1,1,TRUE
DOID:3136,scalp dermatosis,0,0,TRUE
DOID:3137,multiple symmetrical lipomatosis,1,1,TRUE
DOID:3138,acanthosis nigricans,20,20,TRUE
DOID:314,tenosynovial giant cell tumor,0,0,TRUE
DOID:3140,scleredema adultorum,0,0,TRUE
DOID:3141,mucinoses,0,0,TRUE
DOID:3142,leg dermatosis,0,0,TRUE
DOID:3144,cutis laxa,51,51,TRUE
DOID:3145,hyperlipoproteinemia type III,2,2,TRUE
DOID:3146,lipid metabolism disorder,130,130,TRUE
DOID:3148,dermal unilateral segmental cavernous angioma,0,0,TRUE
DOID:3149,keratoacanthoma,0,0,TRUE
DOID:315,synovium neoplasm,0,0,TRUE
DOID:3151,skin squamous cell carcinoma,11,11,TRUE
DOID:3153,lipomatosis,2,2,TRUE
DOID:3156,incontinentia pigmenti achromians,6,6,TRUE
DOID:3158,hand dermatosis,0,0,TRUE
DOID:3159,photosensitivity disease,51,51,TRUE
DOID:3162,malignant spindle cell melanoma,0,0,TRUE
DOID:3165,skin benign neoplasm,163,163,TRUE
DOID:3168,squamous cell neoplasm,19,19,TRUE
DOID:3172,papillary adenoma,32,32,TRUE
DOID:3173,fallopian tube serous papilloma,0,0,TRUE
DOID:3177,verrucous papilloma,0,0,TRUE
DOID:3178,skin papilloma,49,49,TRUE
DOID:3179,inverted papilloma,0,0,TRUE
DOID:318,progressive muscular atrophy,63,63,TRUE
DOID:3181,oligodendroglioma,7,7,TRUE
DOID:3183,childhood oligodendroglioma,7,7,TRUE
DOID:3184,spinal cord oligodendroglioma,0,0,TRUE
DOID:3185,spinal cord glioma,0,0,TRUE
DOID:3186,adult oligodendroglioma,7,7,TRUE
DOID:3187,brain oligodendroglioma,0,0,TRUE
DOID:319,spinal cord disease,44,106,FALSE
DOID:3191,nemaline myopathy,15,15,TRUE
DOID:3192,neurilemmoma,45,45,TRUE
DOID:3193,peripheral nerve sheath neoplasm,13,13,TRUE
DOID:3196,cellular schwannoma,9,9,TRUE
DOID:3197,schwannoma of twelfth cranial nerve,0,0,TRUE
DOID:3198,hypoglossal nerve neoplasm,0,0,TRUE
DOID:3199,C-P angle neurinoma,0,0,TRUE
DOID:320,vascular myelopathy,0,0,TRUE
DOID:3200,cerebellopontine angle tumor,0,0,TRUE
DOID:3201,sympathetic neurilemmoma,0,0,TRUE
DOID:3202,neurilemmoma of the fifth cranial nerve,0,0,TRUE
DOID:3203,macrocystic neurilemmoma,0,0,TRUE
DOID:3204,neurilemmomatosis,4,4,TRUE
DOID:3205,melanotic neurilemmoma,9,9,TRUE
DOID:3206,plexiform schwannoma,9,9,TRUE
DOID:3209,junctional epidermolysis bullosa,6,6,TRUE
DOID:321,tropical spastic paraparesis,0,0,TRUE
DOID:3210,Pelizaeus-Merzbacher disease,3,3,TRUE
DOID:3211,lysosomal storage disease,284,284,TRUE
DOID:3213,demyelinating disease,62,62,TRUE
DOID:3216,jejunal somatostatinoma,0,0,TRUE
DOID:3218,jejunal neoplasm,0,0,TRUE
DOID:322,myelitis,11,11,TRUE
DOID:3222,causalgia,0,0,TRUE
DOID:3223,complex regional pain syndrome,0,0,TRUE
DOID:3225,tracheal disease,10,10,TRUE
DOID:3227,tracheal stenosis,8,8,TRUE
DOID:3229,gastric dilatation,0,0,TRUE
DOID:3230,high pressure neurological syndrome,0,0,TRUE
DOID:3234,central nervous system lymphoma,47,47,TRUE
DOID:3240,aspiration pneumonitis,2,2,TRUE
DOID:3241,lipid pneumonia,0,0,TRUE
DOID:3246,embryonal rhabdomyosarcoma,5,5,TRUE
DOID:3247,rhabdomyosarcoma,22,22,TRUE
DOID:3250,pleomorphic rhabdomyosarcoma,0,0,TRUE
DOID:3251,prostate embryonal rhabdomyosarcoma,0,0,TRUE
DOID:3252,prostate rhabdomyosarcoma,0,0,TRUE
DOID:3253,embryonal extrahepatic bile duct rhabdomyosarcoma,0,0,TRUE
DOID:3254,bile duct rhabdomyosarcoma,0,0,TRUE
DOID:3255,botryoid rhabdomyosarcoma,5,5,TRUE
DOID:3258,orbit embryonal rhabdomyosarcoma,0,0,TRUE
DOID:3259,orbit rhabdomyosarcoma,0,0,TRUE
DOID:326,ischemia,121,121,TRUE
DOID:3260,spindle cell rhabdomyosarcoma,0,0,TRUE
DOID:3261,Job's syndrome,3,3,TRUE
DOID:3262,phagocyte bactericidal dysfunction,6,6,TRUE
DOID:3263,piebaldism,8,8,TRUE
DOID:3264,subacute leukemia,0,0,TRUE
DOID:3265,chronic granulomatous disease,6,6,TRUE
DOID:3267,mucinous ovarian cystadenoma,0,0,TRUE
DOID:3269,ovarian cystadenoma,0,0,TRUE
DOID:327,syringomyelia,6,6,TRUE
DOID:3274,proliferative type fibrocystic change of breast,0,0,TRUE
DOID:3275,thymoma,5,5,TRUE
DOID:3277,thymus cancer,5,5,TRUE
DOID:3278,encapsulated thymoma,0,0,TRUE
DOID:3279,spindle cell thymoma,0,0,TRUE
DOID:3280,mixed type thymoma,0,0,TRUE
DOID:3281,combined thymoma,0,0,TRUE
DOID:3282,dendritic cell thymoma,0,0,TRUE
DOID:3283,invasive malignant thymoma,0,0,TRUE
