GO ID,DO name,asimov genes, menchelab genes, both sets equal?
GO:0032097,positive regulation of response to food,3,3,TRUE
GO:0032100,positive regulation of appetite,3,3,TRUE
GO:0002674,negative regulation of acute inflammatory response,7,7,TRUE
GO:0033861,negative regulation of NAD(P)H oxidase activity,2,2,TRUE
GO:0045818,negative regulation of glycogen catabolic process,1,1,TRUE
GO:0005981,regulation of glycogen catabolic process,3,3,TRUE
GO:0043471,regulation of cellular carbohydrate catabolic process,3,6,FALSE
GO:0070874,negative regulation of glycogen metabolic process,0,7,FALSE
GO:0055089,fatty acid homeostasis,9,9,TRUE
GO:0060266,negative regulation of respiratory burst involved in inflammatory response,2,2,TRUE
GO:0060263,regulation of respiratory burst,4,10,FALSE
GO:0060264,regulation of respiratory burst involved in inflammatory response,0,3,FALSE
GO:0060268,negative regulation of respiratory burst,0,2,FALSE
GO:0002536,respiratory burst involved in inflammatory response,0,3,FALSE
GO:0060267,positive regulation of respiratory burst,4,6,FALSE
GO:0043954,cellular component maintenance,9,31,FALSE
GO:0097062,dendritic spine maintenance,6,12,FALSE
GO:1902952,positive regulation of dendritic spine maintenance,2,2,TRUE
GO:1902950,regulation of dendritic spine maintenance,3,8,FALSE
GO:1903427,negative regulation of reactive oxygen species biosynthetic process,5,14,FALSE
GO:1990535,neuron projection maintenance,8,8,TRUE
GO:2000252,negative regulation of feeding behavior,2,2,TRUE
GO:0048521,negative regulation of behavior,2,4,FALSE
GO:0038028,insulin receptor signaling pathway via phosphatidylinositol 3-kinase,4,4,TRUE
GO:0060669,embryonic placenta morphogenesis,3,7,FALSE
GO:2000465,regulation of glycogen (starch) synthase activity,1,7,FALSE
GO:2000467,positive regulation of glycogen (starch) synthase activity,4,4,TRUE
GO:0002437,inflammatory response to antigenic stimulus,8,14,FALSE
GO:0002439,chronic inflammatory response to antigenic stimulus,3,3,TRUE
GO:0002740,negative regulation of cytokine secretion involved in immune response,5,5,TRUE
GO:0002739,regulation of cytokine secretion involved in immune response,0,9,FALSE
GO:0032800,receptor biosynthetic process,3,22,FALSE
GO:0050755,chemokine metabolic process,0,10,FALSE
GO:0045073,regulation of chemokine biosynthetic process,0,9,FALSE
GO:0045080,positive regulation of chemokine biosynthetic process,5,6,FALSE
GO:0042033,chemokine biosynthetic process,1,10,FALSE
GO:0032644,regulation of fractalkine production,2,2,TRUE
GO:0050751,fractalkine biosynthetic process,0,2,FALSE
GO:0050756,fractalkine metabolic process,0,2,FALSE
GO:0050752,regulation of fractalkine biosynthetic process,0,2,FALSE
GO:0032603,fractalkine production,0,2,FALSE
GO:0050754,positive regulation of fractalkine biosynthetic process,2,2,TRUE
GO:0032724,positive regulation of fractalkine production,2,2,TRUE
GO:0060557,positive regulation of vitamin D biosynthetic process,2,3,FALSE
GO:0046136,positive regulation of vitamin metabolic process,0,3,FALSE
GO:0032352,positive regulation of hormone metabolic process,1,12,FALSE
GO:0060559,positive regulation of calcidiol 1-monooxygenase activity,3,3,TRUE
GO:0046886,positive regulation of hormone biosynthetic process,3,8,FALSE
GO:0061046,regulation of branching involved in lung morphogenesis,2,2,TRUE
GO:0061048,negative regulation of branching involved in lung morphogenesis,1,1,TRUE
GO:0035094,response to nicotine,19,20,FALSE
GO:0071316,cellular response to nicotine,4,4,TRUE
GO:0071550,death-inducing signaling complex assembly,7,8,FALSE
GO:0071801,regulation of podosome assembly,3,10,FALSE
GO:0071803,positive regulation of podosome assembly,7,7,TRUE
GO:1901033,positive regulation of response to reactive oxygen species,1,4,FALSE
GO:1901668,regulation of superoxide dismutase activity,1,3,FALSE
GO:1901671,positive regulation of superoxide dismutase activity,2,2,TRUE
GO:1904833,positive regulation of removal of superoxide radicals,0,2,FALSE
GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,2,2,TRUE
GO:1904999,positive regulation of leukocyte adhesion to arterial endothelial cell,1,1,TRUE
GO:2000010,positive regulation of protein localization to cell surface,9,9,TRUE
GO:2000332,regulation of blood microparticle formation,0,1,FALSE
GO:2000334,positive regulation of blood microparticle formation,1,1,TRUE
GO:0072564,blood microparticle formation,0,1,FALSE
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,3,4,FALSE
GO:0035743,CD4-positive; alpha-beta T cell cytokine production,3,15,FALSE
GO:2000551,regulation of T-helper 2 cell cytokine production,0,8,FALSE
GO:0035745,T-helper 2 cell cytokine production,2,10,FALSE
GO:2000552,negative regulation of T-helper 2 cell cytokine production,3,3,TRUE
GO:0033139,regulation of peptidyl-serine phosphorylation of STAT protein,0,18,FALSE
GO:0042501,serine phosphorylation of STAT protein,1,19,FALSE
GO:0033141,positive regulation of peptidyl-serine phosphorylation of STAT protein,16,18,FALSE
GO:0045343,regulation of MHC class I biosynthetic process,1,6,FALSE
GO:0045341,MHC class I biosynthetic process,0,6,FALSE
GO:0010835,regulation of protein ADP-ribosylation,8,8,TRUE
GO:0032747,positive regulation of interleukin-23 production,5,5,TRUE
GO:0032113,regulation of carbohydrate phosphatase activity,0,1,FALSE
GO:0060550,positive regulation of fructose 1;6-bisphosphate 1-phosphatase activity,1,1,TRUE
GO:0060549,regulation of fructose 1;6-bisphosphate 1-phosphatase activity,0,1,FALSE
GO:0060552,positive regulation of fructose 1;6-bisphosphate metabolic process,1,1,TRUE
GO:0030388,fructose 1;6-bisphosphate metabolic process,9,10,FALSE
GO:0060551,regulation of fructose 1;6-bisphosphate metabolic process,0,1,FALSE
GO:1904796,regulation of core promoter binding,5,5,TRUE
GO:1904798,positive regulation of core promoter binding,4,4,TRUE
GO:0072535,tumor necrosis factor (ligand) superfamily member 11 production,0,3,FALSE
GO:2000307,regulation of tumor necrosis factor (ligand) superfamily member 11 production,0,3,FALSE
GO:2000309,positive regulation of tumor necrosis factor (ligand) superfamily member 11 production,2,2,TRUE
GO:0045076,regulation of interleukin-2 biosynthetic process,1,12,FALSE
GO:0045086,positive regulation of interleukin-2 biosynthetic process,8,8,TRUE
GO:0042094,interleukin-2 biosynthetic process,1,13,FALSE
GO:0046688,response to copper ion,21,26,FALSE
GO:0010829,negative regulation of glucose transmembrane transport,12,12,TRUE
GO:0014805,smooth muscle adaptation,4,4,TRUE
GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,12,12,TRUE
GO:0035504,regulation of myosin light chain kinase activity,1,1,TRUE
GO:0035505,positive regulation of myosin light chain kinase activity,1,1,TRUE
GO:0050996,positive regulation of lipid catabolic process,4,16,FALSE
GO:0070486,leukocyte aggregation,9,11,FALSE
GO:0070487,monocyte aggregation,3,5,FALSE
GO:0035744,T-helper 1 cell cytokine production,0,5,FALSE
GO:2000554,regulation of T-helper 1 cell cytokine production,0,5,FALSE
GO:2000556,positive regulation of T-helper 1 cell cytokine production,5,5,TRUE
GO:0036018,cellular response to erythropoietin,3,5,FALSE
GO:0036017,response to erythropoietin,3,5,FALSE
GO:0038162,erythropoietin-mediated signaling pathway,3,3,TRUE
GO:0071474,cellular hyperosmotic response,5,6,FALSE
GO:0008627,intrinsic apoptotic signaling pathway in response to osmotic stress,0,3,FALSE
GO:1902219,negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress,3,3,TRUE
GO:0106049,regulation of cellular response to osmotic stress,3,3,TRUE
GO:0047484,regulation of response to osmotic stress,5,5,TRUE
GO:1902218,regulation of intrinsic apoptotic signaling pathway in response to osmotic stress,3,3,TRUE
GO:1902251,negative regulation of erythrocyte apoptotic process,1,1,TRUE
GO:1902217,erythrocyte apoptotic process,0,1,FALSE
GO:1902250,regulation of erythrocyte apoptotic process,0,1,FALSE
GO:0033033,negative regulation of myeloid cell apoptotic process,7,7,TRUE
GO:0002643,regulation of tolerance induction,9,10,FALSE
GO:0002664,regulation of T cell tolerance induction,2,5,FALSE
GO:0071352,cellular response to interleukin-2,0,12,FALSE
GO:0038110,interleukin-2-mediated signaling pathway,11,12,FALSE
GO:0070669,response to interleukin-2,2,13,FALSE
GO:0006948,induction by virus of host cell-cell fusion,1,1,TRUE
GO:0019064,fusion of virus membrane with host plasma membrane,7,7,TRUE
GO:0044800,multi-organism membrane fusion,7,7,TRUE
GO:0044803,multi-organism membrane organization,8,8,TRUE
GO:0039663,membrane fusion involved in viral entry into host cell,7,7,TRUE
GO:0070672,response to interleukin-15,1,13,FALSE
GO:0071350,cellular response to interleukin-15,0,13,FALSE
GO:0035723,interleukin-15-mediated signaling pathway,13,13,TRUE
GO:0045058,T cell selection,11,27,FALSE
GO:0045657,positive regulation of monocyte differentiation,8,8,TRUE
GO:0097011,cellular response to granulocyte macrophage colony-stimulating factor stimulus,6,6,TRUE
GO:0097012,response to granulocyte macrophage colony-stimulating factor,0,6,FALSE
GO:0045056,transcytosis,12,13,FALSE
GO:0002386,immune response in mucosal-associated lymphoid tissue,1,3,FALSE
GO:0002415,immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor,2,2,TRUE
GO:0002414,immunoglobulin transcytosis in epithelial cells,3,3,TRUE
GO:0002503,peptide antigen assembly with MHC class II protein complex,2,2,TRUE
GO:0002501,peptide antigen assembly with MHC protein complex,3,3,TRUE
GO:0002396,MHC protein complex assembly,1,4,FALSE
GO:0002399,MHC class II protein complex assembly,1,3,FALSE
GO:0002506,polysaccharide assembly with MHC class II protein complex,2,2,TRUE
GO:0002505,antigen processing and presentation of polysaccharide antigen via MHC class II,0,2,FALSE
GO:0071823,protein-carbohydrate complex subunit organization,0,2,FALSE
GO:0065006,protein-carbohydrate complex assembly,2,2,TRUE
GO:0043589,skin morphogenesis,4,4,TRUE
GO:0060272,embryonic skeletal joint morphogenesis,4,5,FALSE
GO:0035025,positive regulation of Rho protein signal transduction,23,27,FALSE
GO:0031581,hemidesmosome assembly,12,12,TRUE
GO:0045110,intermediate filament bundle assembly,7,7,TRUE
GO:0001897,cytolysis by symbiont of host cells,2,3,FALSE
GO:0001898,regulation of cytolysis by symbiont of host cells,1,1,TRUE
GO:0001899,negative regulation of cytolysis by symbiont of host cells,1,1,TRUE
GO:0001907,killing by symbiont of host cells,2,4,FALSE
GO:0051713,negative regulation of cytolysis in other organism,0,1,FALSE
GO:0044004,disruption by symbiont of host cell,2,4,FALSE
GO:0051803,negative regulation of cytolysis in other organism involved in symbiotic interaction,0,1,FALSE
GO:0045918,negative regulation of cytolysis,3,4,FALSE
GO:0051802,regulation of cytolysis in other organism involved in symbiotic interaction,1,1,TRUE
GO:0051711,negative regulation of killing of cells of other organism,0,1,FALSE
GO:2000536,negative regulation of entry of bacterium into host cell,2,2,TRUE
GO:2000535,regulation of entry of bacterium into host cell,5,7,FALSE
GO:0030952,establishment or maintenance of cytoskeleton polarity,0,16,FALSE
GO:0030951,establishment or maintenance of microtubule cytoskeleton polarity,4,4,TRUE
GO:0014745,negative regulation of muscle adaptation,0,5,FALSE
GO:1903243,negative regulation of cardiac muscle hypertrophy in response to stress,4,4,TRUE
GO:0010616,negative regulation of cardiac muscle adaptation,0,4,FALSE
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,16,18,FALSE
GO:0034370,triglyceride-rich lipoprotein particle remodeling,11,11,TRUE
GO:0010901,regulation of very-low-density lipoprotein particle remodeling,5,5,TRUE
GO:0010903,negative regulation of very-low-density lipoprotein particle remodeling,3,3,TRUE
GO:0034372,very-low-density lipoprotein particle remodeling,8,10,FALSE
GO:0018206,peptidyl-methionine modification,6,12,FALSE
GO:0034371,chylomicron remodeling,7,7,TRUE
GO:0034378,chylomicron assembly,8,8,TRUE
GO:0050713,negative regulation of interleukin-1 beta secretion,11,12,FALSE
GO:0050711,negative regulation of interleukin-1 secretion,2,14,FALSE
GO:0060354,negative regulation of cell adhesion molecule production,1,1,TRUE
GO:0055090,acylglycerol homeostasis,20,27,FALSE
GO:0070328,triglyceride homeostasis,20,27,FALSE
GO:0007271,synaptic transmission; cholinergic,17,21,FALSE
GO:0010877,lipid transport involved in lipid storage,1,2,FALSE
GO:2000646,positive regulation of receptor catabolic process,3,5,FALSE
GO:0032803,regulation of low-density lipoprotein particle receptor catabolic process,4,4,TRUE
GO:0032805,positive regulation of low-density lipoprotein particle receptor catabolic process,2,2,TRUE
GO:2000644,regulation of receptor catabolic process,0,8,FALSE
GO:0034447,very-low-density lipoprotein particle clearance,5,9,FALSE
GO:0035640,exploration behavior,2,3,FALSE
GO:0035641,locomotory exploration behavior,1,1,TRUE
GO:0044794,positive regulation by host of viral process,11,12,FALSE
GO:0097114,NMDA glutamate receptor clustering,3,3,TRUE
GO:1901628,positive regulation of postsynaptic membrane organization,2,2,TRUE
GO:1901630,negative regulation of presynaptic membrane organization,1,1,TRUE
GO:1902995,positive regulation of phospholipid efflux,2,2,TRUE
GO:1902994,regulation of phospholipid efflux,2,2,TRUE
GO:1990379,lipid transport across blood brain barrier,0,2,FALSE
GO:1903000,regulation of lipid transport across blood brain barrier,0,1,FALSE
GO:1903002,positive regulation of lipid transport across blood brain barrier,1,1,TRUE
GO:1905855,positive regulation of heparan sulfate binding,1,1,TRUE
GO:1905853,regulation of heparan sulfate binding,0,1,FALSE
GO:1905860,positive regulation of heparan sulfate proteoglycan binding,1,1,TRUE
GO:1905858,regulation of heparan sulfate proteoglycan binding,0,1,FALSE
GO:1905890,regulation of cellular response to very-low-density lipoprotein particle stimulus,1,1,TRUE
GO:0090731,cellular response to very-low-density lipoprotein particle stimulus,0,1,FALSE
GO:1905908,positive regulation of amyloid fibril formation,4,4,TRUE
GO:0033555,multicellular organismal response to stress,7,18,FALSE
GO:2000822,regulation of behavioral fear response,1,2,FALSE
GO:0042596,fear response,1,9,FALSE
GO:0002209,behavioral defense response,7,9,FALSE
GO:0001662,behavioral fear response,7,9,FALSE
GO:1903365,regulation of fear response,0,2,FALSE
GO:0046340,diacylglycerol catabolic process,3,3,TRUE
GO:0060621,negative regulation of cholesterol import,2,2,TRUE
GO:2000909,regulation of sterol import,0,3,FALSE
GO:0060620,regulation of cholesterol import,1,3,FALSE
GO:2000910,negative regulation of sterol import,0,2,FALSE
GO:0060694,regulation of cholesterol transporter activity,1,2,FALSE
GO:0110114,negative regulation of lipid transporter activity,0,1,FALSE
GO:0060695,negative regulation of cholesterol transporter activity,1,1,TRUE
GO:0110112,regulation of lipid transporter activity,0,3,FALSE
GO:0010900,negative regulation of phosphatidylcholine catabolic process,1,1,TRUE
GO:0010915,regulation of very-low-density lipoprotein particle clearance,4,4,TRUE
GO:0010985,negative regulation of lipoprotein particle clearance,3,6,FALSE
GO:0010916,negative regulation of very-low-density lipoprotein particle clearance,4,4,TRUE
GO:0051004,regulation of lipoprotein lipase activity,18,18,TRUE
GO:0051005,negative regulation of lipoprotein lipase activity,5,5,TRUE
GO:0010898,positive regulation of triglyceride catabolic process,4,5,FALSE
GO:0010896,regulation of triglyceride catabolic process,7,8,FALSE
GO:0010902,positive regulation of very-low-density lipoprotein particle remodeling,2,2,TRUE
GO:0045723,positive regulation of fatty acid biosynthetic process,8,11,FALSE
GO:0061365,positive regulation of triglyceride lipase activity,1,7,FALSE
GO:0051006,positive regulation of lipoprotein lipase activity,6,6,TRUE
